ID,L_Name,F_Name,Class,Major 1,Major 2,Minor 1,Advisor
15635801,Hansen,Melodie,02,PSY,,,Lee
17728812,Haupts,Ella,01,EXP,,,Johnson
19737787,Newell,Will,04,BIO,,FRE,Cozine
18506781,Romero,Emma,04,IS,,ANT,Lanegran
19559801,Butler,Mikayla,02,EXP,,,Bragatto
18848804,Wilson,Amanda,01,EXP,,,Hughes
15585805,Becher,Adin,02,SCJ,PSY,,Kelly
13154813,Sheldon,Judas,01,EXP,,,Rodriguez Moreno
12243814,Kline,Andrew,01,EXP,,,Miller
19529802,Askew,Tamara,02,EXP,,,Stobb
16914788,Kuehner,Michelle,03,PHY,MTH,,White
FLM  225  01   W
10848787,Sievers,Abigail,03,SOC,GSS,FLM,Rodgers
17707804,Partain,Adam,02,ECO,FLM,,Nguyen
11141806,Chang,Jacob,02,EXP,,,Storer
17394776,Finstrom,Colton,03,GEN,,SEC,Rydze
18179814,Huerta,Aryn,01,EXP,,,Hausknecht
12050782,Andeway,Gloria,04,KIN,,,Atwater
19627780,Jung,Nils,04,HIS,,,Buckaloo
16686804,Comparato,Shar,01,EXP,,,Chaimov
15512777,Tarbert,Madison,04,ACM,BUS,MUS,Melcher
18617792,Barnes,Casey,02,FLM,,,Nesmith
15443784,Torson,Tatelyn,04,PSY,SCJ,SOC,Kelly
FLM  250  01   W
19718799,Becher,Jack,02,EXP,,,Melcher
15675803,Hughes,John,02,EXP,,,Melcher
6205404,Malone,Garrett,04,HIS,,SEC,Buckaloo
13544814,Ramos,Hudson,02,CS,,,Hughes
14034800,Biegger,Mariam,02,SCJ,PSY,,McNabb
10287779,Winn,Francine,04,FLM,CS,MUS,Hughes
18837791,Nguyen,Alexander,03,EXP,,,Chen
17667801,Kim,Breeana,02,EXP,,,Perry
10470806,Roberts,Dolan,01,EXP,,,Chen
16926802,Valley,Crystal,02,HIS,,SEC,Kensky
17317802,Fox,Chance,02,HIS,,,Buckaloo
FLM  464  01
11909788,Doromal,Trevor,04,FLM,THE,,Barnett
18756786,Huston,Sienna,04,THE,CRW,,Aspengren
15003786,Kittinger,Anastasia,04,MTH,FLM,,Miller
FRE  115  01
10447778,Cummins,Kayla,03,EVS,POL,CRW,Ellis
18687799,Shelby,Diedrich,01,EXP,,,Atwater
10080808,Ortiz,Jackson,01,EXP,,,Farrell
15036812,Lukombo,Madison,01,EXP,,,Rydze
18128805,Krestel,Emily,01,EXP,,,Wolgast
10800806,Griffin,Alex,02,EXP,,,Barnett
15055800,Schmitt,Max,02,EXP,,,Russell
18688804,Kolade,Mitchel,02,EXP,,,Nguyen
17107800,Ropa,Adam,02,BIO,ENV,,Barnett
18788803,Thao,Jp,02,BSN,,,Siems
13332792,Phillips,Torrie,02,PSY,,,Brown
17327809,Welna,Dominic,01,EXP,,,Herron
12140782,Groat,Hailee,03,ENG,,ART,Aspengren
16745792,Goode,Collin,03,MUS,,,Carson
16965797,Chambless,Jaclyn,03,IS,,,Kensky
15555802,Moody,Trystin,02,BIO,ENV,,St. Clair
18858802,Hoppenjans,Parker,02,HIS,,CLA,Ziskowski
13884813,Mba,Genny,01,EXP,,,Libby
14914806,Schobert,Allyssa,01,ART,,ARH,Rogers
FRE  235  01
16697813,Casey,Ethan,01,EXP,,,St. Clair
13652794,Imler,Abdullah,02,PSY,,,Chaimov
19169808,Hensley,Andrea,01,EXP,,,Carr
19399808,Lister,Will,01,EXP,,,Johnson
11632813,Bushbaum,Josabeth,01,EXP,,,Chen
18678809,Williams,Brianna,01,EXP,,,Nordmann
12493810,Kruse,Kyle,01,EXP,,,Christensen
10361814,Alzuwaini,Anne,01,EXP,,,Chaimov
14624805,Arrigoni,Maya,02,BIO,,,Storer
18818806,Hite,Nathan,01,,,,Rydze
FRE  345  01
13781782,Cooper,Josh,04,FRE,HIS,,Chaimov
17415785,Ryder,Avery,03,FRE,IEC,,Chaimov
15886812,Chaney-Pruitt,Delano,01,EXP,,,Rodriguez Moreno
19508791,Haastrup,Ali,03,IS,ASC,FRE,Chaimov
18557797,Griggs,Hailey,04,ELM,,,Kress
14114803,Imler,Eyan,02,EXP,,,Lanegran
GS   107  01   W
17677807,Kendle,Kaitlyn,01,EXP,,,Chihak
18958807,Fowler,Ryan,01,EXP,,,Kelley
15363782,Tanghe,Katie,04,BIO,NEU,,Storer
19728799,Henderson,Fosia,02,PSY,SCJ,,Baker
16027815,Pazour,Alexa,08,EXP,,,Chaimov
16196805,Patton,Ella,01,EXP,,,Hatchell
18788803,Thao,Jp,02,BSN,,,Siems
14434803,Marshall,Savannah,01,SCJ,PSY,THE,Wolverton
13523804,Finneman,Max,02,EXP,,,Barnett
15635801,Hansen,Melodie,02,PSY,,,Lee
18419814,Dubon,Josh,01,EXP,,,Kelley
19039809,Nunez,Eleanor,01,EXP,,,Nesmith
16266804,Darling,Ra'niya,01,EXP,,,Kensky
10450802,Williams,Katherine,02,CRW,,MUS,Barnett
11218772,Wilhelmi,Daniyal,04,PSY,AAM,,Kelly
10780802,Corcoran,Anna,01,MTH,,,Miller
13064815,Bogart,Dylan,08,EXP,,,Chaimov
12481793,Singleton,Qariah,03,PSY,,CRW,Kelly
17678810,Sandmire,Jania,01,EXP,,,Rodriguez Moreno
13291781,Marshall,Faith,03,COM,PR,,Chihak
18719810,Jones,Karen,01,EXP,,,Chaplin
16587814,Nowobilski,Sydney,01,EXP,,,Hausknecht
18726784,Arrigoni,Kathya,04,PHY,PSY,,Akgun
10071811,Seymour,Madalyn,01,EXP,,,Kelley
HIS  115  01
17215787,Martin,Jack,02,EXP,,,Affatigato
19329807,Murphy,Sydney,01,EXP,,,Christensen
10790808,Tredway,Will,01,EXP,,,Chen
11631806,Williams,Sarah,02,HIS,POL,SEC,Nordmann
11661809,Suzuki,Nia,01,EXP,,,Lanegran
13390775,Hower,Supy,04,HIS,,,Atwater
15795803,Carr,Abby,02,BCH,CHM,,Stead
12222801,Hanson,Eva,02,MUS,HIS,,Barnett
16055797,Menke,Lilly,03,HIS,,SEC,Nordmann
10410804,Irvin,Ethan,02,HIS,,ECO,Buckaloo
14374806,Bechdol,Lucas,02,EXP,,,Hayes
18399811,Koons,Thomas,01,EXP,,,Cross
13332792,Phillips,Torrie,02,PSY,,,Brown
15765801,Empen,Hannah,01,EXP,,,Hatchell
17775785,Frost,Bridget,03,SCJ,HIS,,Arnold
10749798,Zheng,Spencer,02,EXP,,,Leonardo
13951786,Panduro Orellana,Simon,03,HIS,,SEC,Hayes
12273813,Ragins,Yarelis,01,EXP,,,Cross
16607811,Stucke,Kendra,01,EXP,,,Nordmann
12241793,Pazour,Molly,02,ACP,BUS,,Chen
18526786,Menke,Julia,04,ELM,,,Kress
13934814,Petrovic,Joshua,01,EXP,,,Kelley
16926802,Valley,Crystal,02,HIS,,SEC,Kensky
10268787,Freese,Genny,04,HIS,,SEC,Keenan
17317802,Fox,Chance,02,HIS,,,Buckaloo
16516805,Frias,Jacob,01,HIS,WTG,,Nordmann
19739802,Mahler,Tory,02,EXP,,,Leonardo
HIS  115  02
13954812,Hesley,Noah,01,EXP,,,Affatigato
14035812,Gardner,Amirah,01,EXP,,,Rydze
18109812,Jankowski,Peculiar,01,EXP,,,St. Clair
14255812,Miranda-Estrada,Ariel,01,EXP,,,Carr
19569803,Ramirez,Brayden,02,EXP,,,Baranowski
11242815,Christiansen,Kaylei,01,EXP,,,Chaimov
10031815,Norris,Makenna,01,EXP,,,Rodriguez Moreno
18718809,Scott,Cael,01,EXP,,,Brown
18489811,Snow,Claudia,01,EXP,,,Kelley
15596812,Morris,Abdi,01,EXP,,,Keenan
16835797,Velez,Amilya,03,ART,COM,,Lueth
HIS  145  01
13893806,Pazour,Julie,02,BSN,,,Siems
13864811,Birgy,Sarah,01,EXP,,,Chen
13184812,Geiger,Paul,01,EXP,,,Wolgast
16305790,Ye,Kyle,03,HIS,,SEC,Chaimov
6205404,Malone,Garrett,04,HIS,,SEC,Buckaloo
11911800,Wagner,Maddox,02,HIS,,,Keenan
14124808,Freese,Emily,01,EXP,,,Chen
15715803,Floyd,Lilly,01,EXP,,,Barnett
16466803,Mahler,Allison,02,EXP,,,Atwater
14015811,Gosch,Taylor,01,EXP,,,Chen
17572758,Goodwin,Matthew,04,HIS,ART,,Buckaloo
16004784,Guevara,Diedrich,04,ENG,,SEC,McQueen
10740809,Meyer,Alexander,01,EXP,,,Lanegran
15234794,Gobeli,Daniel,02,ELM,,,Hayes
11961801,Bass,Jaiden,02,ELM,,,Kress
18878806,Beck,Mary,01,EXP,,,Hatchell
17698811,Comparato,Abigail,01,EXP,,,Atwater
12603815,Welch,Brian,01,EXP,,,Cross
19980811,Petit,Madalynn,01,EXP,,,Chen
11821804,Johnson,Ella,02,EXP,,,Carson
15455804,Woodbury,John,02,EXP,,,Keenan
15895801,Bliss,Karen,01,SCJ,,,Kensky
19170811,Conde,AJ,01,EXP,,,Hausknecht
10340802,Koshikawa,Michaela,02,EXP,,,Siems
11849781,Rogers,Allyssa,04,HIS,,SEC,Johnson
13754813,Blunt,Bree,01,EXP,,,Chen
19020814,Hangartner,Trisan,01,EXP,,,Christensen
10610804,Kolker,Sofia,01,EXP,,,Sodeman
17537802,Martin,Brady,02,EXP,,,Recker
HIS  145  02
15985803,Guthrie,Celine,02,EXP,,,Hayes
16454784,Urbatsch,Sarah,03,BIO,,ANT,Cozine
18838807,Jowosimi,Kaleb,01,EXP,,,Chen
14423790,Stiles,Shotaro,02,EXP,,,Chen
11161808,Stokes,Emily,01,EXP,,,Brown
14045813,Edwards,Bryant,01,EXP,,,Atwater
18688803,Patel,Monét,01,EXP,,,Rydze
16295795,Decker,Bryn,03,ELM,,SPA,Kress
14234800,Doak,Tory,02,EXP,,,Akgun
13414813,Chaney-Pruitt,Logan,01,EXP,,,Brown
10840806,Garcia,Kei'Yona,02,SCJ,,AAM,Rodgers
16477812,Fleck,Alexander,01,EXP,,,Atwater
19880812,Sandfort,Morgan,01,EXP,,,Farrell
10040805,Osburn-Hassan,Michaela,01,BUS,,,Baranowski
14114809,Samuels,Haley,01,EXP,,,Chaimov
16186809,Goode,Tory,01,EXP,,,Chaimov
15433789,Yuma,Luke,01,EXP,,,Brown
13624813,Mclaughlin,Piper,01,EXP,,,Christensen
13653806,Russell,Jake,02,EXP,,,Nguyen
18787794,Valley,Andrea,03,BUS,,,Atwater
15945803,Weber,Jaren,01,EXP,,,Keenan
15246815,Hernandez,Amanda,02,EXP,,,Leonardo
10141812,Valdivia Araya,Abigail,01,EXP,,,Atwater
18858802,Hoppenjans,Parker,02,HIS,,CLA,Ziskowski
14684806,Davis,Gabriella,01,EXP,,,Nguyen
19998793,Mahler,Taryn,03,EXP,,,Ellis
HIS  205  01   W
18268800,Jones,Tyler,02,HIS,,ANT,Keenan
12801795,Villarreal,Riley,03,CHM,HIS,,St. Clair
10171815,Rivera,Maria,02,EXP,,,Buckaloo
17327804,Jackson,Jorge,02,POL,HIS,,Nesmith
19909801,Singleton,Daniel,02,HIS,,MUS,Buckaloo
10090802,Hite,Chloe,02,EXP,,,Hatchell
19579804,Allison,Randy,02,EXP,,,Cross
12832804,Buckridge,James,04,MTH,PHY,,Lanegran
14114803,Imler,Eyan,02,EXP,,,Lanegran
HIS  216  01   W
17856790,Cruz,Tori,03,BUS,PR,,Carstens
12452800,Lona Garcia,Charles,02,EXP,,,Westberg
17208815,Morris,Bree,02,EXP,,,Hayes
13781782,Cooper,Josh,04,FRE,HIS,,Chaimov
19508791,Haastrup,Ali,03,IS,ASC,FRE,Chaimov
12891795,Hernandez,Julian,03,EXP,,,Christensen
13693809,Pecharich,Joely,01,EXP,,,Hausknecht
14875815,Sosa,Dylan,01,EXP,,,Chaimov
16685796,Varner,Cael,04,AAM,HIS,,McNabb
18216780,Linder,Nigel,04,ENG,CRW,HIS,Aspengren
17847803,Stebral,Alfredo,02,ACP,,,Baranowski
10107774,Ward,Victoria,04,AAM,SCJ,HIS,Rodgers
10660804,Hower,Hailey,02,BUS,,,Baranowski
11981805,Thomasson,Jackie,02,BSN,,,Siems
HIS  268  01   W
18199811,Riebhoff,Kieran,01,EXP,,,Herron
12862803,Villarreal,Kennedy,02,POL,,,Nesmith
11232815,Stevenson,Qariah,01,EXP,,,Atwater
15634796,Hilton,Ethan,04,SCJ,,,Atwater
19005767,Kline,Addie,03,EXP,,,Johnson
19829801,Dylan,Darby,04,ENG,,,Hausknecht
12413810,Pio,Moet,01,EXP,,,Chaimov
18608803,Becher,Ausar,03,EXP,,,Drexler
13361782,Bryant,Dharma,03,HIS,,ANT,Hoover
14183793,Sosa,Sunny,03,POL,HIS,,Nordmann
10918788,Prostine,Aidan,04,HIS,,SEC,Arnold
11102814,Budhwani,Alexis,02,SPA,IS,,Chaimov
HIS  355  01   W
10790100,Arens,Robert,14,,,,
16565790,Newton,Keegan,03,EXP,,,Eichhorn
12742800,Hite,Miu,02,EXP,,,Aspengren
13831781,Duron,Alex,04,ELM,,,Kress
19957780,Brazell,Mark,04,HIS,,ARH,Keenan
19627780,Jung,Nils,04,HIS,,,Buckaloo
10328781,Meyer,Skyler,04,HIS,PHL,,Keenan
IS   116  01
17046799,Hall,Tamara,01,KIN,,,Rydze
11301803,Rockwell,Shaylee,02,EXP,,,Umbarger-Mackey
18716780,Leonard,Karen,04,MTH,EVS,ECO,Miller
11491803,Dugan,Matt,01,SCJ,IS,SOC,McNabb
14502786,Miranda-Estrada,Andrew,03,BUS,,,Rydze
10250805,Guyton,Luis,02,EXP,,,Akgun
12900787,Schreckengast,Brittany,04,KIN,,,Rydze
16226805,Kendle,Ella,01,EXP,,,Westberg
12503813,Fang,Orion,01,EXP,,,Rodriguez Moreno
18688800,Cobb,Andy,03,EXP,,,LeMay-Lewis
19019800,Klein,Alex,02,EXP,,,Carstens
13221781,Ishimwe,Naomi,04,THE,PSY,SEC,Kelly
10988787,Blackmond,Josie,04,BIO,NEU,,Storer
19769806,Shackelford,Evan,03,IBU,,,Kuennen
12321792,Ball,Amber,03,MTH,,ART,Miller
15183789,Burkhart,Daion,04,BUS,COM,,Baranowski
13842796,Schloe,Donae,03,ACP,BUS,,Eichhorn
18516788,Sykes-Brooks,Noah,04,BUS,,,Eichhorn
15903785,Barreras,Ian,03,PSY,,,Brown
15302775,Bartell,Xavier,04,SOC,,CRW,Rodgers
11102814,Budhwani,Alexis,02,SPA,IS,,Chaimov
17488815,Arduser,Madeline,07,,,,Drexler
13291781,Marshall,Faith,03,COM,PR,,Chihak
17498815,Smith,Nikki,07,,,,Drexler
10170804,Meehan,Slade,02,EXP,,,Chaimov
15356815,Tran,Will,02,EXP,,,Westberg
JPN  115  01
19109806,Nelson,Skye,01,EXP,,,Brown
15226811,Perkins,Lauren,01,EXP,,,Affatigato
19629807,Finch,Torrie,01,EXP,,,Herron
17928811,Glandt,Aidan,01,EXP,,,Miller
11679781,Squires,Danielle,04,ART,PR,,Goodson
12752800,Tranel,Avery,02,EXP,,,Hughes
10250805,Guyton,Luis,02,EXP,,,Akgun
16626808,Houtz,Camden,01,EXP,,,Chaplin
16757812,Bruggers,Ruben,01,EXP,,,Nordmann
19508791,Haastrup,Ali,03,IS,ASC,FRE,Chaimov
19548791,Zeonweh,Cornie,03,BIO,PSY,ASC,Christensen
13693809,Pecharich,Joely,01,EXP,,,Hausknecht
18566786,Roireau,David,04,REL,,HIS,Kensky
14624809,Schnurr,Gracie,01,EXP,,,Nordmann
16576809,Flatland,Brody,01,EXP,,,Farrell
10721813,Collins,Chase,01,EXP,,,Nordmann
12843811,McCollum,Graham,01,EXP,,,Nordmann
18848804,Wilson,Amanda,01,EXP,,,Hughes
11609786,Arrigoni,Joseph,04,ART,,,Goodson
10470806,Roberts,Dolan,01,EXP,,,Chen
KIN  100  01
19099806,Lueken,Mickaela,01,EXP,,,Kensky
15363782,Tanghe,Katie,04,BIO,NEU,,Storer
14993796,Hoffman,Victoria,03,EXP,,,Atwater
16027815,Pazour,Alexa,08,EXP,,,Chaimov
12040787,Shapley,Drew,03,EXP,,,Westberg
10268788,Neppl,Duy,03,POL,ECO,,Lanegran
14732785,Ward,Mikel,04,BUS,PR,,Carstens
14915815,Kaczmarek,Noah,08,EXP,,,Chaimov
13332792,Phillips,Torrie,02,PSY,,,Brown
19948797,Pittman,Gabriella,04,BUS,,,Christensen
16305792,Butali,Andrea,02,KIN,,,Hausknecht
11832810,Godfrey,Moet,01,EXP,,,Kelley
18818806,Hite,Nathan,01,,,,Rydze
18946787,Williams,Vada,04,BIO,,,Atwater
15195804,Ausenhus,Jelica,02,EXP,,,Baranowski
KIN  100  02
16384785,Tassey,Cristina,04,ENG,CRW,SPA,Hausknecht
12920782,Fox,Harry,04,BIO,,CHM,Duru
17105788,Villegas,Annika,03,EXP,,,Rydze
17428815,Lenz,Chloe,07,,,,Drexler
12050782,Andeway,Gloria,04,KIN,,,Atwater
10448786,Peterson,Alexia,04,SOC,SCJ,SPA,Barnett
18907795,Westercamp,Caelan,03,ACP,BUS,,Melcher
17915788,Brockmeyer,Jason,04,ART,,ARH,Rogers
11899786,Long,Jade,03,BCH,,,Singleton
17468815,Goldsmith,Maggie,07,,,,
17498811,Irvin,Alexandria,01,EXP,,,Kelley
17478815,Weishman,Hunter,07,,,,Drexler
17498815,Smith,Nikki,07,,,,Drexler
18939812,Silver,Luke,01,EXP,,,Perry
KIN  100  05
16197814,LaMaster,Gracie,01,EXP,,,Carr
18527790,Urbatsch,Noah,02,BCH,,,Singleton
11492812,Clay,Alex,01,EXP,,,Westberg
18506781,Romero,Emma,04,IS,,ANT,Lanegran
12279775,Mirelez,Parker,04,ART,,SEC,Thompson
14382784,Robinson,Olivia,04,ENG,,ASC,Shaw
19789802,Goist,Izzy,01,EXP,,,Rydze
KIN  102  01
10581814,Hewitt,Kiersten,01,EXP,,,Farrell
18926788,Niehaus,Ella,03,CS,,,Buckaloo
14905815,Cota,Phoenix,08,EXP,,,Chaimov
10529792,Pazour,Grant,03,EXP,,,Singleton
16685796,Varner,Cael,04,AAM,HIS,,McNabb
17458815,Lovell,Ethan,07,,,,Drexler
16357815,Alzuwaini,Andrew,08,EXP,,,Nordmann
KIN  102  03
19539807,Griswold,Jill,01,EXP,,,Nesmith
12679773,Ihle,Riley,04,KIN,,,Rydze
10621814,Urbatsch,Takamaru,02,EXP,,,Atwater
13711784,Ball,Jasmine,03,SCJ,,,McNabb
12501791,Garcia,Ben,03,KIN,,,Chaimov
13062791,Sutton,Christian,02,EXP,,,Rydze
10778787,Joyce,Timothy,03,KIN,,,Atwater
12603815,Welch,Brian,01,EXP,,,Cross
11982815,Sar,Milinda,02,EXP,,,Cozine
19667788,Collins,Ashley,03,KIN,,SPA,Rydze
18608803,Becher,Ausar,03,EXP,,,Drexler
12630782,Staker,Jasmine,04,KIN,,,Atwater
10228785,Schumacher,Lucas,04,KIN,,,Atwater
18219810,Vickers,Kenidi,01,EXP,,,Perry
14473796,Plesha,Will,02,EXP,,,Atwater
19268793,Auen,Noah,04,KIN,BUS,,Atwater
19769804,Meehan,Tori,03,KIN,,,Atwater
KIN  102  04
11969784,Allen,Valerie,03,BUS,,SPA,Baranowski
12642808,Rowell,Josie,01,EXP,,,Kelley
19728791,Frantz,Gabriella,03,ELM,,,Kress
19769806,Shackelford,Evan,03,IBU,,,Kuennen
11412812,Vickers,Shion,01,EXP,,,Cross
17466794,Montalbano,Sarah,03,SCJ,SOC,,McNabb
17728810,Powers,Isabelle,01,EXP,,,Cross
14664805,Sipwoli,Lauden,02,EXP,,,Barnett
KIN  102  05
17875788,Lopez,Dylan,03,PSY,,,Farrell
10398783,Dixon,Ashley,04,CHM,,PHY,St. Clair
12760788,Chieng,Berrigan,03,BUS,PR,,Carstens
17747804,Justice,Reagan,02,EXP,,,Leonardo
19407786,Shahab,Sage,03,EXP,,,Akgun
12900787,Schreckengast,Brittany,04,KIN,,,Rydze
17335783,Miranda,Majad,03,PSY,,,Farrell
16035791,Gonzalez,Slade,03,HIS,KIN,,Nordmann
17445786,Carter,Lauren,03,NEU,BIO,,Brown
15994794,Deaton,Madison,03,EXP,,,Chen
17775785,Frost,Bridget,03,SCJ,HIS,,Arnold
10038786,Smith,Jelani,04,POL,EVS,,Lanegran
KIN  105  01
11252815,Dillon,Bryce,01,EXP,,,Westberg
18576781,Squires,Will,04,COM,,WTG,Buckaloo
11112812,Suboh,Ashley,01,EXP,,,Chihak
15154796,Askew,Valerie,03,PSY,KIN,HSS,Brown
13401782,Velez,Mikel,04,BUS,,,Eichhorn
14502786,Miranda-Estrada,Andrew,03,BUS,,,Rydze
12493813,Dickson,Anisa,01,EXP,,,Miller
17258812,Westercamp,Gracie,01,EXP,,,Hausknecht
13512791,Reeves,Ryan,03,BUS,,,Atwater
17315784,Brokaw,Brady,04,BUS,,,Kuennen
17978814,Alejo,Alphonso,01,EXP,,,Perry
16567811,Jaiswal,Ella,01,EXP,,,Christensen
18179814,Huerta,Aryn,01,EXP,,,Hausknecht
10988787,Blackmond,Josie,04,BIO,NEU,,Storer
14614809,Watkins,Rachel,01,EXP,,,Herron
16097814,Balachio,Karen,01,EXP,,,Herron
16127812,Adelsberger,Cierra,01,EXP,,,St. Clair
12912802,Valdivia Araya,Stone,02,EXP,,,Bragatto
14473793,Weber,Alyse,03,ELM,,,Kress
10511811,Duron,Kaitlyn,01,EXP,,,Rydze
14694803,Jang,Elle,02,EXP,,,Kelly
KIN  105  02
17046799,Hall,Tamara,01,KIN,,,Rydze
13484814,Eastman,Trisan,01,EXP,,,Affatigato
10490807,Collins,Eilish,08,EXP,,,Chaimov
10380808,Heer,Katie,01,EXP,,,Libby
11351808,Hesley,Chris,01,EXP,,,Chen
13294815,Kotula,Kat,01,EXP,,,Atwater
14045813,Edwards,Bryant,01,EXP,,,Atwater
19186778,Lyons,Zion,02,EXP,,,Rydze
17208815,Morris,Bree,02,EXP,,,Hayes
16477812,Fleck,Alexander,01,EXP,,,Atwater
14535812,Schulte,Andy,01,EXP,,,Chihak
11242815,Christiansen,Kaylei,01,EXP,,,Chaimov
19889809,Gates,Christian,01,EXP,,,Perry
11162810,Gonzalez,Tamara,01,EXP,,,Lanegran
15606812,Canney,Bryce,02,EXP,,,Rydze
10890804,Noor,Elise,02,EXP,,,Christensen
16207810,Dreismeier,Jp,01,EXP,,,Hausknecht
16137815,Sanchez,Grifen,02,EXP,,,Rydze
KIN  110  01
18048807,Groat,Lucas,01,EXP,,,Rydze
13353808,Maas,Kaeli,01,EXP,,,Cross
15455808,Alzuwaini,Josh,01,EXP,,,Rydze
19259808,Marshall,Sage,01,EXP,,,St. Clair
19428795,Morgan,Trisan,02,PHY,SPA,,Bragatto
19670814,Glandt,Mason,01,EXP,,,Nordmann
14434801,Loza,Megan,01,KIN,,,Rydze
17567809,Shipman,Moet,01,EXP,,,Affatigato
13901785,Patton,Pramisha,04,PSY,NEU,HSS,Brown
11519788,Henderson,Peyton,04,KIN,PSY,,Atwater
15585805,Becher,Adin,02,SCJ,PSY,,Kelly
19787782,Starmann,Coeburn,04,BIO,NEU,CHM,Storer
12693814,McLean,Christian,01,EXP,,,Nesmith
14624805,Arrigoni,Maya,02,BIO,,,Storer
KIN  115  01
18199811,Riebhoff,Kieran,01,EXP,,,Herron
10240808,Button,Kelli,01,EXP,,,Nordmann
11161808,Stokes,Emily,01,EXP,,,Brown
12592808,Meade,Kaydence,01,EXP,,,Rydze
15675803,Hughes,John,02,EXP,,,Melcher
14004808,Rowe,Gabe,01,EXP,,,Westberg
14045815,Eastman,MJ,01,EXP,,,Hausknecht
12562803,Ely,Rubin,04,PSY,,HSS,Farrell
10080809,Hoppenjans,Sydney,01,,,,Cross
15815803,Dahl,Samuel,02,EXP,,,Libby
13983806,Buckley,Taylor,01,EXP,,,Chaimov
15433789,Yuma,Luke,01,EXP,,,Brown
17767809,Niemeyer,Lauren,01,EXP,,,Rydze
14565815,Lawton,James,01,EXP,,,Hausknecht
18508809,Zambrano,Isaac,01,EXP,,,Chaplin
11220793,Dickerson,Abigail,03,PSY,,,Brown
11731807,Ragins,Trenton,03,EXP,,,Storer
12243814,Kline,Andrew,01,EXP,,,Miller
12750780,Oware,Chrissy,04,PSY,NEU,,Baker
KIN  115  02
14095812,Koenen,Gavin,01,EXP,,,Rydze
12339771,Frost,Katherine,,EXP,,,Eichhorn
10800806,Griffin,Alex,02,EXP,,,Barnett
12512806,Velez,Addie,01,EXP,,,Westberg
16466803,Mahler,Allison,02,EXP,,,Atwater
16936804,Schultz,Eva,02,EXP,,,Atwater
19699808,Takeuchi,Madison,01,EXP,,,Atwater
13683809,Roberts,Noah,01,EXP,,,Westberg
18948803,Thomasson,Moet,01,SCJ,,,Hausknecht
16177812,Barnes,Amaia,01,EXP,,,Kelley
10070806,Jones,Lizandra,02,EXP,,,Stead
18188802,Sly,Kaylynn,02,EXP,,,Perry
17808814,Montoya,Toobejay,01,EXP,,,Westberg
17496793,Richards,Josie,03,SCJ,,SOC,McNabb
18539815,Vroman,Shannon,01,EXP,,,Rydze
17615787,Mei,Jack,03,EXP,,,Atwater
11512811,Goodwin,Aaminah,01,EXP,,,Christensen
KIN  125  01
16026805,Rayford,Xavier,01,EXP,,,Rydze
16065798,Montes-Delgado,Ella,02,EXP,,,Russell
17105786,Moeller,Aidan,03,KIN,,,Atwater
11311803,Washington,Haley,02,EXP,,,Atwater
15996811,Dohms,Meghan,01,EXP,,,Rydze
15036812,Lukombo,Madison,01,EXP,,,Rydze
13802794,Soto Rabago,Claudia,03,PSY,ORG,HSS,Baker
14323794,Sayers,Jenna,03,EXP,,,Atwater
10760809,Petrovic,Trisan,01,EXP,,,Atwater
17036791,Lapray,Hailee,03,KIN,,,Atwater
19987784,Winborne,Ashley,04,EDU,KIN,,Rydze
11681801,Barnes,Myrna,03,KIN,,,Barnett
11131804,Martin,Dylan,02,EXP,,,Hughes
15325809,Schuler,Aaron,01,EXP,,,Herron
15243780,Ortega,Anastasia,04,KIN,,SEC,Rydze
19699805,Hilderbrand,Bryant,02,EXP,,,Lueth
17436794,Herrman,Ra'niya,03,EXP,,,Eichhorn
19588793,Jankowski,Emily,02,KIN,,,St. Clair
KIN  155  01
10708783,Salmi-Perry,Cooper,04,PSY,SCJ,,Barnett
16064784,Epps,Jenna,03,PSY,NEU,,Kelly
11360795,Esposito,Kellie,03,EXP,,,Lemos
15434790,Gienapp,Sofia,03,PSY,,HSS,Kelly
12992806,Bah,Kole,01,EXP,,,Herron
12542803,Cook,Peculiar,02,EXP,,,Atwater
14294800,Sandfort,Joey,02,EXP,,,Hughes
15963784,Koenen,Dalton,03,PSY,NEU,,Baker
18498808,Dukuly,Rush,01,EXP,,,Chaplin
14683794,Arnold,Sofia,02,EXP,,,Libby
14375814,Rayford,Jocelyn,01,EXP,,,St. Clair
14533792,Hansen,Grace,03,BIO,,,Leonardo
18408809,Tillery,Katie,01,EXP,,,Libby
11482810,Gorden Mercer,Maui,01,EXP,,,Cross
16266803,Wilson,Daniel,02,EXP,,,Chaimov
15246815,Hernandez,Amanda,02,EXP,,,Leonardo
16875795,Freeman,Kaitlyn,03,PSY,,,Farrell
KIN  155  02
13582790,Johanns,Clayton,02,EXP,,,Atwater
14644808,Chaney-Pruitt,Piper,01,EXP,,,Libby
15715803,Floyd,Lilly,01,EXP,,,Barnett
17855788,Leonard,Maxine,04,SCJ,,,McNabb
15655809,Mosinski,John,01,EXP,,,Perry
18638801,Voss,Joi-Damaris,02,EXP,,,Rydze
11899781,Mathis,Philip,04,HIS,,,Buckaloo
10681810,Bohnen,Dolan,01,EXP,,,Libby
11848773,Schumacher,Barron,04,SOC,SCJ,,Barnett
14514805,Ishioka,Cas,02,EXP,,,Barnett
10580807,Vickers,Michaela,01,EXP,,,Chaimov
